id,character_id,name,is_default,sort_order,image_url,image_local_url,combat_type,side,gender,species,tags,source_url
janefoster1,thorjanefoster,Marvel Studios' Thor: Love and Thunder,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/janefoster1.png,/mff-assets/uniforms/janefoster1.webp,Universal,Hero,Female,Human,"{""Shock"",""Fast Movement"",""Energy"",""Lightning"",""Instinct:Justice"",""Source:Mcu"",""Tier-3""}",https://thanosvibs.money/api/characters/janefoster1/skills
titania,titania,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/titania.png,/mff-assets/uniforms/titania.webp,Combat,Villain,Female,Human,"{""Strong"",""Physical"",""Instinct:Cruelty"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/titania/skills
titania1,titania,Fear Itself,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/titania1.png,/mff-assets/uniforms/titania1.webp,Combat,Villain,Female,Human,"{""Strong"",""Physical"",""Instinct:Cruelty"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/titania1/skills
toxin,toxin,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/toxin.png,/mff-assets/uniforms/toxin.webp,Combat,Hero,Male,Human,"{""Agility"",""Symbiote"",""Strong"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/toxin/skills
usagent,usagent,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/usagent.png,/mff-assets/uniforms/usagent.webp,Combat,Hero,Male,Human,"{""Leadership"",""Command"",""Thunderbolts"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Tier-3""}",https://thanosvibs.money/api/characters/usagent/skills
ulik,ulik,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/ulik.png,/mff-assets/uniforms/ulik.webp,Combat,Villain,Male,Alien,"{""Strong"",""Durability"",""Physical"",""Instinct:Destruction"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/ulik/skills
ultron,ultron,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/ultron.png,/mff-assets/uniforms/ultron.webp,Universal,Villain,Male,Other,"{""Machine"",""Pure Evil"",""Energy"",""Physical"",""Lightning"",""Instinct:Destruction"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/ultron/skills
ultron5,ultron,All-Father Ultron,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/ultron5.png,/mff-assets/uniforms/ultron5.webp,Universal,Villain,Male,Other,"{""Machine"",""Pure Evil"",""Energy"",""Instinct:Destruction"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/ultron5/skills
ultron2,ultron,Avengers: Age of Ultron · Ultron Mark 1,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/ultron2.png,/mff-assets/uniforms/ultron2.webp,Universal,Villain,Male,Other,"{""Machine"",""Pure Evil"",""Energy"",""Physical"",""Lightning"",""Instinct:Destruction"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Alias:Ultron Mark 1""}",https://thanosvibs.money/api/characters/ultron2/skills
ultron3,ultron,Avengers: Age of Ultron · Ultron Mark 3,false,3,https://thanosvibs.money/images-thumbnails/portraits/md/ultron3.png,/mff-assets/uniforms/ultron3.webp,Universal,Villain,Male,Other,"{""Machine"",""Pure Evil"",""Energy"",""Physical"",""Lightning"",""Instinct:Destruction"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Alias:Ultron Mark 3""}",https://thanosvibs.money/api/characters/ultron3/skills
ultron1,ultron,Avengers: Age of Ultron · Ultron Prime,false,4,https://thanosvibs.money/images-thumbnails/portraits/md/ultron1.png,/mff-assets/uniforms/ultron1.webp,Universal,Villain,Male,Other,"{""Machine"",""Pure Evil"",""Energy"",""Physical"",""Lightning"",""Instinct:Destruction"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Alias:Ultron Prime""}",https://thanosvibs.money/api/characters/ultron1/skills
ultron4,ultron,Marvel Studios' What If...?,false,5,https://thanosvibs.money/images-thumbnails/portraits/md/ultron4.png,/mff-assets/uniforms/ultron4.webp,Universal,Villain,Male,Other,"{""Machine"",""Pure Evil"",""Energy"",""Instinct:Destruction"",""Source:Mcu"",""Tier-4"",""Tier-3"",""Alias:Infinity Ultron""}",https://thanosvibs.money/api/characters/ultron4/skills
ulyssesklaue,ulyssesklaue,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/ulyssesklaue.png,/mff-assets/uniforms/ulyssesklaue.webp,Blast,Villain,Male,Human,"{""Weapons Master"",""Energy"",""Physical"",""Instinct:Cruelty"",""Source:Mcu"",""Transcended""}",https://thanosvibs.money/api/characters/ulyssesklaue/skills
valeriarichards,valeriarichards,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/valeriarichards.png,/mff-assets/uniforms/valeriarichards.webp,Blast,Hero,Female,Human,"{""Leadership"",""Fantastic Four"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/valeriarichards/skills
valkyrie,valkyrie,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/valkyrie.png,/mff-assets/uniforms/valkyrie.webp,Combat,Hero,Female,Alien,"{""Strong"",""Physical"",""Instinct:Order"",""Source:Mcu"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/valkyrie/skills
valkyrie3,valkyrie,Asgardians of the Galaxy,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/valkyrie3.png,/mff-assets/uniforms/valkyrie3.webp,Combat,Hero,Female,Alien,"{""Strong"",""Physical"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/valkyrie3/skills
valkyrie1,valkyrie,Fearless Defenders,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/valkyrie1.png,/mff-assets/uniforms/valkyrie1.webp,Combat,Hero,Female,Alien,"{""Strong"",""Physical"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/valkyrie1/skills
valkyrie2,valkyrie,Marvel Studios' Thor: Love and Thunder,false,3,https://thanosvibs.money/images-thumbnails/portraits/md/valkyrie2.png,/mff-assets/uniforms/valkyrie2.webp,Combat,Hero,Female,Alien,"{""Strong"",""Physical"",""Instinct:Order"",""Source:Mcu"",""Tier-4"",""Transcended""}",https://thanosvibs.money/api/characters/valkyrie2/skills
venom,venom,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/venom.png,/mff-assets/uniforms/venom.webp,Combat,Villain,Male,Human,"{""Healing"",""Symbiote"",""Physical"",""Mind"",""Instinct:Cruelty"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/venom/skills
venom2,venom,Anti-Venom,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/venom2.png,/mff-assets/uniforms/venom2.webp,Combat,Hero,Male,Human,"{""Healing"",""Symbiote"",""Physical"",""Instinct:Cruelty"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/venom2/skills
venom4,venom,King in Black,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/venom4.png,/mff-assets/uniforms/venom4.webp,Combat,Hero,Male,Human,"{""Healing"",""Symbiote"",""Physical"",""Instinct:Cruelty"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/venom4/skills
venom1,venom,Secret Wars: Marvel Zombies,false,3,https://thanosvibs.money/images-thumbnails/portraits/md/venom1.png,/mff-assets/uniforms/venom1.webp,Combat,Villain,Male,Human,"{""Healing"",""Symbiote"",""Physical"",""Mind"",""Instinct:Cruelty"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/venom1/skills
venom6,venom,Snow Symbiote,false,4,https://thanosvibs.money/images-thumbnails/portraits/md/venom6.png,/mff-assets/uniforms/venom6.webp,Combat,Hero,Male,Human,"{""Healing"",""Symbiote"",""Physical"",""Instinct:Cruelty"",""Source:Collab"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/venom6/skills
venom3,venom,War of the Realms,false,5,https://thanosvibs.money/images-thumbnails/portraits/md/venom3.png,/mff-assets/uniforms/venom3.webp,Combat,Hero,Male,Human,"{""Healing"",""Symbiote"",""Physical"",""Instinct:Cruelty"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/venom3/skills
venom5,venom,Warstar,false,6,https://thanosvibs.money/images-thumbnails/portraits/md/venom5.png,/mff-assets/uniforms/venom5.webp,Combat,Hero,Male,Human,"{""Healing"",""Symbiote"",""Weapons Master"",""Physical"",""Instinct:Cruelty"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/venom5/skills
venus,venusaphrodite,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/venus.png,/mff-assets/uniforms/venus.webp,Universal,Hero,Female,Alien,"{""Mind"",""Mind Resist"",""Olympus"",""Energy"",""Instinct:Order"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/venus/skills
victorious,victorious,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/victorious.png,/mff-assets/uniforms/victorious.webp,Universal,Villain,Female,Human,"{""Fast Movement"",""Energy Projection"",""Energy"",""Instinct:Cruelty"",""Source:Comic"",""Tier-3""}",https://thanosvibs.money/api/characters/victorious/skills
victorious1,victorious,Emperor Guarder,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/victorious1.png,/mff-assets/uniforms/victorious1.webp,Universal,Villain,Female,Human,"{""Fast Movement"",""Energy Projection"",""Energy"",""Instinct:Cruelty"",""Source:Original"",""Tier-3""}",https://thanosvibs.money/api/characters/victorious1/skills
viper,viper,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/viper.png,/mff-assets/uniforms/viper.webp,Speed,Villain,Female,Human,"{""Poison"",""Pure Evil"",""Physical"",""Instinct:Cruelty"",""Source:Comic""}",https://thanosvibs.money/api/characters/viper/skills
vision,vision,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/vision.png,/mff-assets/uniforms/vision.webp,Blast,Hero,Male,Creature,"{""Fast Movement"",""Machine"",""Durability"",""Physical"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/vision/skills
vision1,vision,Avengers: Age of Ultron,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/vision1.png,/mff-assets/uniforms/vision1.webp,Universal,Hero,Male,Creature,"{""Fast Movement"",""Machine"",""Durability"",""Physical"",""Instinct:Order"",""Source:Mcu"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/vision1/skills
vision3,vision,Marvel Studios' WandaVision,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/vision3.png,/mff-assets/uniforms/vision3.webp,Universal,Hero,Male,Creature,"{""Fast Movement"",""Machine"",""Durability"",""Physical"",""Instinct:Order"",""Source:Mcu"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/vision3/skills
vision4,vision,Ultimate Vision,false,3,https://thanosvibs.money/images-thumbnails/portraits/md/vision4.png,/mff-assets/uniforms/vision4.webp,Universal,Hero,Female,Creature,"{""Fast Movement"",""Machine"",""Durability"",""Physical"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/vision4/skills
vision2,vision,Uncanny Avengers,false,4,https://thanosvibs.money/images-thumbnails/portraits/md/vision2.png,/mff-assets/uniforms/vision2.webp,Blast,Hero,Male,Creature,"{""Fast Movement"",""Machine"",""Durability"",""Physical"",""Instinct:Order"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/vision2/skills
volstagg,volstagg,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/volstagg.png,/mff-assets/uniforms/volstagg.webp,Combat,Hero,Male,Alien,"{""Durability"",""Physical"",""Energy"",""Instinct:Order"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/volstagg/skills
vulture,vulture,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/vulture.png,/mff-assets/uniforms/vulture.webp,Speed,Villain,Male,Human,"{""Fast Movement"",""Agility"",""Sinister Six"",""Physical"",""Lightning"",""Mind"",""Instinct:Cruelty"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/vulture/skills
vulture1,vulture,Spider-Man: Homecoming,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/vulture1.png,/mff-assets/uniforms/vulture1.webp,Speed,Villain,Male,Human,"{""Fast Movement"",""Agility"",""Sinister Six"",""Physical"",""Energy"",""Lightning"",""Mind"",""Instinct:Cruelty"",""Source:Mcu"",""Transcended""}",https://thanosvibs.money/api/characters/vulture1/skills
warmachine,warmachine,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/warmachine.png,/mff-assets/uniforms/warmachine.webp,Blast,Hero,Male,Human,"{""Machine"",""Leadership"",""Physical"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/warmachine/skills
warmachine7,warmachine,3099,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/warmachine7.png,/mff-assets/uniforms/warmachine7.webp,Blast,Hero,Male,Human,"{""Machine"",""Leadership"",""Physical"",""Instinct:Justice"",""Source:Original"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/warmachine7/skills
warmachine2,warmachine,Avengers: The Initiative,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/warmachine2.png,/mff-assets/uniforms/warmachine2.webp,Blast,Hero,Male,Human,"{""Machine"",""Leadership"",""Physical"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/warmachine2/skills
warmachine8,warmachine,Invincible Iron Man,false,3,https://thanosvibs.money/images-thumbnails/portraits/md/warmachine8.png,/mff-assets/uniforms/warmachine8.webp,Blast,Hero,Male,Human,"{""Machine"",""Leadership"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/warmachine8/skills
warmachine1,warmachine,Iron Patriot,false,4,https://thanosvibs.money/images-thumbnails/portraits/md/warmachine1.png,/mff-assets/uniforms/warmachine1.webp,Blast,Hero,Male,Human,"{""Machine"",""Leadership"",""Physical"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/warmachine1/skills
warmachine5,warmachine,Marvel Studios' Avengers: Endgame,false,5,https://thanosvibs.money/images-thumbnails/portraits/md/warmachine5.png,/mff-assets/uniforms/warmachine5.webp,Blast,Hero,Male,Human,"{""Machine"",""Leadership"",""Physical"",""Energy"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/warmachine5/skills
warmachine4,warmachine,Marvel Studios' Avengers: Infinity War,false,6,https://thanosvibs.money/images-thumbnails/portraits/md/warmachine4.png,/mff-assets/uniforms/warmachine4.webp,Blast,Hero,Male,Human,"{""Machine"",""Leadership"",""Physical"",""Energy"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/warmachine4/skills
warmachine3,warmachine,Marvel Studios' Captain America: Civil War,false,7,https://thanosvibs.money/images-thumbnails/portraits/md/warmachine3.png,/mff-assets/uniforms/warmachine3.webp,Blast,Hero,Male,Human,"{""Machine"",""Leadership"",""Physical"",""Energy"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/warmachine3/skills
warmachine6,warmachine,Team Suit,false,8,https://thanosvibs.money/images-thumbnails/portraits/md/warmachine6.png,/mff-assets/uniforms/warmachine6.webp,Blast,Hero,Male,Human,"{""Machine"",""Leadership"",""Physical"",""Energy"",""Instinct:Justice"",""Source:Mcu"",""Tier-4"",""Tier-3""}",https://thanosvibs.money/api/characters/warmachine6/skills
wartiger,wartiger,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/wartiger.png,/mff-assets/uniforms/wartiger.webp,Combat,Hero,Male,Human,"{""Warriors of the Sky"",""Strong"",""Durability"",""Physical"",""Instinct:Justice"",""Source:Original"",""Transcended""}",https://thanosvibs.money/api/characters/wartiger/skills
wartiger1,wartiger,Moon Temple Defenders,false,1,https://thanosvibs.money/images-thumbnails/portraits/md/wartiger1.png,/mff-assets/uniforms/wartiger1.webp,Combat,Hero,Male,Human,"{""Warriors of the Sky"",""Strong"",""Durability"",""Physical"",""Instinct:Justice"",""Source:Original"",""Transcended""}",https://thanosvibs.money/api/characters/wartiger1/skills
warpath,warpath,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/warpath.png,/mff-assets/uniforms/warpath.webp,Combat,Hero,Male,Mutant,"{""Strong"",""Leadership"",""Physical"",""Energy"",""Instinct:Order"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/warpath/skills
warwolf,warwolf,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/warwolf.png,/mff-assets/uniforms/warwolf.webp,Combat,Hero,Male,Human,"{""Healing"",""Agent"",""Physical"",""Instinct:Justice"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/warwolf/skills
wasp,wasp,Default,true,0,https://thanosvibs.money/images-thumbnails/portraits/md/wasp.png,/mff-assets/uniforms/wasp.webp,Blast,Hero,Female,Human,"{""Fast Movement"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/wasp/skills
wasp1,wasp,"All-New, All-Different",false,1,https://thanosvibs.money/images-thumbnails/portraits/md/wasp1.png,/mff-assets/uniforms/wasp1.webp,Blast,Hero,Female,Human,"{""Fast Movement"",""Energy"",""Instinct:Justice"",""Source:Comic"",""Transcended""}",https://thanosvibs.money/api/characters/wasp1/skills
wasp3,wasp,Ant-Man and the Wasp: Quantumania,false,2,https://thanosvibs.money/images-thumbnails/portraits/md/wasp3.png,/mff-assets/uniforms/wasp3.webp,Blast,Hero,Female,Human,"{""Fast Movement"",""Energy"",""Instinct:Justice"",""Source:Mcu"",""Transcended""}",https://thanosvibs.money/api/characters/wasp3/skills
wasp2,wasp,Marvel Studios' Ant-Man and the Wasp,false,3,https://thanosvibs.money/images-thumbnails/portraits/md/wasp2.png,/mff-assets/uniforms/wasp2.webp,Blast,Hero,Female,Human,"{""Fast Movement"",""Energy"",""Physical"",""Instinct:Justice"",""Source:Mcu"",""Transcended""}",https://thanosvibs.money/api/characters/wasp2/skills
